,BSSID,SSID,zone,subzone,dBm_Signal,Channel,Crypto
0,ac:cf:85:52:bd:b5,_ONOWiFi,5,2,-55,5,{'OPN'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,5,2,-67,5,{'WPA2/PSK'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,2,-54,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,5,2,-55,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,5,2,-55,5,{'OPN'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,2,-53,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,5,2,-66,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,5,2,-65,5,{'OPN'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,2,-52,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,5,2,-56,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,5,2,-55,5,{'OPN'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,2,-53,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,5,2,-64,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,5,2,-63,5,{'OPN'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,2,-52,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,5,2,-55,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,5,2,-55,5,{'OPN'}
0,e2:41:36:50:0b:68,MOVISTAR_0B68,5,2,-85,6,{'WPA2/PSK'}
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,5,2,-69,6,{'OPN'}
0,e2:41:36:84:12:f8,MOVISTAR_12F8,5,2,-92,6,{'WPA2/PSK'}
0,ec:f4:51:55:0a:a1,MiFibra-0A9F,5,2,-81,6,{'WEP'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,5,2,-72,6,{'WPA2/PSK'}
0,e2:41:36:50:0b:68,MOVISTAR_0B68,5,2,-86,6,{'WPA2/PSK'}
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,5,2,-69,6,{'OPN'}
0,ec:f4:51:55:0a:a1,MiFibra-0A9F,5,2,-81,6,{'WEP'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,5,2,-72,6,{'WPA2/PSK'}
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,5,2,-69,6,{'OPN'}
0,e2:41:36:84:12:f8,MOVISTAR_12F8,5,2,-86,6,{'WPA2/PSK'}
0,ec:f4:51:55:0a:a1,MiFibra-0A9F,5,2,-80,6,{'WEP'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,5,2,-72,6,{'WPA2/PSK'}
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,5,2,-68,6,{'OPN'}
0,ec:f4:51:55:0a:a1,MiFibra-0A9F,5,2,-81,6,{'WEP'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,5,2,-71,6,{'WPA2/PSK'}
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,5,2,-68,6,{'OPN'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,5,2,-71,6,{'WPA2/PSK'}
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,5,2,-69,6,{'OPN'}
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,5,2,-70,6,{'OPN'}
0,74:b5:7e:f2:70:fe,MIWIFI_2G_pvER,5,2,-85,9,{'WPA/PSK'}
0,c8:b4:22:51:20:2f,MOVISTAR_2020,5,2,-84,9,{'WEP'}
0,b0:7f:b9:a7:84:76,Navi Wifi 5G_2GEXT,5,2,-74,10,{'WEP'}
0,b0:7f:b9:a7:84:76,Navi Wifi 5G_2GEXT,5,2,-74,10,{'WEP'}
0,f4:06:8d:8c:ab:b2,devolo-bb1,5,2,-82,36,{'WPA2/PSK'}
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,5,2,-74,48,"{'WPA2/PSK', 'WPA/PSK'}"
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,5,2,-75,48,"{'WPA2/PSK', 'WPA/PSK'}"
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,5,2,-74,48,"{'WPA2/PSK', 'WPA/PSK'}"
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,5,2,-74,48,"{'WPA2/PSK', 'WPA/PSK'}"
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,5,2,-74,48,"{'WPA2/PSK', 'WPA/PSK'}"
0,ee:f4:51:55:0a:a2,MiFibra-0A9F-5G,5,2,-91,52,{'WPA2/PSK'}
0,ee:f4:51:55:0a:a2,MiFibra-0A9F-5G,5,2,-91,52,{'WPA2/PSK'}
0,ec:f4:51:55:0a:a2,,5,2,-91,52,{'WPA2/PSK'}
0,44:fe:3b:3e:dc:9a,,5,2,-82,56,{'WPA2/PSK'}
0,dc:53:7c:04:19:ec,ONO41B1,5,3,-90,1,"{'WPA/PSK', 'WPA2/PSK'}"
0,94:6a:b0:5d:67:3a,MiFibra-6738,5,3,-78,1,{'WPA2/PSK'}
0,e4:3e:d7:e2:e9:70,MiFibra-E96E,5,3,-79,1,{'WEP'}
0,00:1a:2b:8d:de:d0,WLAN_E65F,5,3,-86,1,{'WPA/PSK'}
0,44:ff:ba:21:b4:95,MIWIFI_2G_Knpb,5,3,-78,1,"{'WPA/PSK', 'WPA2/PSK'}"
0,04:a2:22:1e:1a:16,MiFibra-1A14,5,3,-75,1,{'WEP'}
0,e4:ca:12:95:53:38,MIWIFI_2G_dEw3,5,3,-82,1,"{'WPA/PSK', 'WPA2/PSK'}"
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,5,3,-60,1,{'WEP'}
0,94:6a:b0:5d:67:3a,MiFibra-6738,5,3,-78,1,{'WPA2/PSK'}
0,e4:3e:d7:e2:e9:70,MiFibra-E96E,5,3,-86,1,{'WEP'}
0,78:31:2b:dc:2f:a0,JAZZTEL_xdpk,5,3,-87,1,{'WEP'}
0,44:ff:ba:21:b4:95,MIWIFI_2G_Knpb,5,3,-75,1,"{'WPA/PSK', 'WPA2/PSK'}"
0,48:8d:36:d1:75:60,MiFibra-755E,5,3,-52,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,5,3,-52,1,{'WEP'}
0,04:a2:22:1e:1a:16,MiFibra-1A14,5,3,-78,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,5,3,-60,1,{'WEP'}
0,94:6a:b0:5d:67:3a,MiFibra-6738,5,3,-78,1,{'WPA2/PSK'}
0,e4:3e:d7:e2:e9:70,MiFibra-E96E,5,3,-83,1,{'WEP'}
0,44:ff:ba:21:b4:95,MIWIFI_2G_Knpb,5,3,-78,1,"{'WPA/PSK', 'WPA2/PSK'}"
0,48:8d:36:d1:75:60,MiFibra-755E,5,3,-52,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,5,3,-52,1,{'WEP'}
0,04:a2:22:1e:1a:16,MiFibra-1A14,5,3,-77,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,5,3,-60,1,{'WEP'}
0,94:6a:b0:5d:67:3a,MiFibra-6738,5,3,-77,1,{'WPA2/PSK'}
0,e4:3e:d7:e2:e9:70,MiFibra-E96E,5,3,-81,1,{'WEP'}
0,48:8d:36:d1:75:60,MiFibra-755E,5,3,-53,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,5,3,-52,1,{'WEP'}
0,04:a2:22:1e:1a:16,MiFibra-1A14,5,3,-78,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,5,3,-61,1,{'WEP'}
0,94:6a:b0:5d:67:3a,MiFibra-6738,5,3,-78,1,{'WPA2/PSK'}
0,44:ff:ba:21:b4:95,MIWIFI_2G_Knpb,5,3,-79,1,"{'WPA/PSK', 'WPA2/PSK'}"
0,48:8d:36:d1:75:60,MiFibra-755E,5,3,-52,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,5,3,-52,1,{'WEP'}
0,04:a2:22:1e:1a:16,MiFibra-1A14,5,3,-77,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,5,3,-61,1,{'WEP'}
0,44:ff:ba:17:d3:34,MIWIFI_2G_WZG4,5,3,-89,3,{'WPA/PSK'}
0,44:ff:ba:17:d3:34,MIWIFI_2G_WZG4,5,3,-87,3,{'WPA/PSK'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,3,-47,5,{'WEP'}
0,18:d6:c7:45:07:66,JAZZTEL_l0l4,5,3,-84,5,{'WPA2/PSK'}
0,86:25:19:76:fd:d1,DIRECT-vHM2020 Series,5,3,-85,5,{'WPA2/PSK'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,3,-46,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,5,3,-68,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,5,3,-67,5,{'OPN'}
0,18:d6:c7:45:07:66,JAZZTEL_l0l4,5,3,-87,5,{'WPA2/PSK'}
0,86:25:19:76:fd:d1,DIRECT-vHM2020 Series,5,3,-89,5,{'WPA2/PSK'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,3,-45,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,5,3,-60,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,5,3,-59,5,{'OPN'}
0,18:d6:c7:45:07:66,JAZZTEL_l0l4,5,3,-87,5,{'WPA2/PSK'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,3,-46,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,5,3,-69,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,5,3,-68,5,{'OPN'}
0,18:d6:c7:45:07:66,JAZZTEL_l0l4,5,3,-86,5,{'WPA2/PSK'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,3,-45,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,5,3,-59,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,5,3,-59,5,{'OPN'}
0,18:d6:c7:45:07:66,JAZZTEL_l0l4,5,3,-84,5,{'WPA2/PSK'}
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,5,3,-76,6,{'OPN'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,3,-45,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,5,3,-70,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,5,3,-69,5,{'OPN'}
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,5,3,-74,6,{'OPN'}
0,f8:8e:85:dc:97:21,MOVISTAR_9720,5,3,-90,6,{'WPA/PSK'}
0,e2:41:36:84:12:f8,MOVISTAR_12F8,5,3,-82,6,{'WPA2/PSK'}
0,ec:f4:51:55:0a:a1,MiFibra-0A9F,5,3,-79,6,{'WEP'}
0,e2:41:36:84:12:f8,MOVISTAR_12F8,5,3,-83,6,{'WPA2/PSK'}
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,5,3,-75,6,{'OPN'}
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,5,3,-75,6,{'OPN'}
0,74:b5:7e:f2:70:fe,MIWIFI_2G_pvER,5,3,-78,9,{'WPA/PSK'}
0,74:b5:7e:f2:70:fe,MIWIFI_2G_pvER,5,3,-78,9,{'WPA/PSK'}
0,b0:7f:b9:a7:84:76,Navi Wifi 5G_2GEXT,5,3,-70,10,{'WEP'}
0,b0:7f:b9:a7:84:76,Navi Wifi 5G_2GEXT,5,3,-69,10,{'WEP'}
0,f4:06:8d:8c:ab:b2,devolo-bb1,5,3,-88,36,{'WPA2/PSK'}
0,b4:2a:0e:da:00:e0,Navi Wifi 5G,5,3,-80,,"{'WPA/PSK', 'WPA2/PSK'}"
0,34:57:60:94:8b:4a,MOVISTAR_PLUS_8B41,5,3,-87,36,{'WPA2/PSK'}
0,b4:2a:0e:da:00:e0,Navi Wifi 5G,5,3,-84,,"{'WPA/PSK', 'WPA2/PSK'}"
0,34:57:60:94:8b:4a,MOVISTAR_PLUS_8B41,5,3,-85,36,{'WPA2/PSK'}
0,26:57:60:94:8b:4a,MOVISTAR_8B41,5,3,-86,36,{'WPA2/PSK'}
0,f4:06:8d:8c:ab:b2,devolo-bb1,5,3,-88,36,{'WPA2/PSK'}
0,b4:2a:0e:da:00:e0,Navi Wifi 5G,5,3,-85,,"{'WPA/PSK', 'WPA2/PSK'}"
0,34:57:60:94:8b:4a,MOVISTAR_PLUS_8B41,5,3,-86,36,{'WPA2/PSK'}
0,26:57:60:94:8b:4a,MOVISTAR_8B41,5,3,-85,36,{'WPA2/PSK'}
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,5,3,-76,48,"{'WPA/PSK', 'WPA2/PSK'}"
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,5,3,-76,48,"{'WPA/PSK', 'WPA2/PSK'}"
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,5,3,-76,48,"{'WPA/PSK', 'WPA2/PSK'}"
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,5,3,-76,48,"{'WPA/PSK', 'WPA2/PSK'}"
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,5,3,-76,48,"{'WPA/PSK', 'WPA2/PSK'}"
0,44:fe:3b:3e:dc:9a,,5,3,-88,56,{'WPA2/PSK'}
0,46:fe:3b:3e:dc:9a,MiFibra-DC97,5,3,-89,56,{'WPA2/PSK'}
0,44:fe:3b:3e:dc:9a,,5,3,-88,56,{'WPA2/PSK'}
0,46:fe:3b:3e:dc:9a,MiFibra-DC97,5,3,-89,56,{'WPA2/PSK'}
0,44:fe:3b:3e:dc:9a,,5,3,-89,56,{'WPA2/PSK'}
0,46:fe:3b:3e:dc:9a,MiFibra-DC97,5,3,-88,56,{'WPA2/PSK'}
0,44:fe:3b:3e:dc:9a,,5,3,-89,56,{'WPA2/PSK'}
0,46:fe:3b:3e:dc:9a,MiFibra-DC97,5,3,-89,56,{'WPA2/PSK'}
0,44:fe:3b:3e:dc:9a,,5,3,-89,56,{'WPA2/PSK'}
0,46:fe:3b:3e:dc:9a,MiFibra-DC97,5,3,-87,56,{'WPA2/PSK'}
0,44:ff:ba:21:b4:95,MIWIFI_2G_Knpb,5,4,-84,1,"{'WPA/PSK', 'WPA2/PSK'}"
0,48:8d:36:d1:75:60,MiFibra-755E,5,4,-54,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,5,4,-54,1,{'WEP'}
0,04:a2:22:1e:1a:16,MiFibra-1A14,5,4,-79,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,5,4,-70,1,{'WEP'}
0,94:6a:b0:5d:67:3a,MiFibra-6738,5,4,-76,1,{'WPA2/PSK'}
0,e4:3e:d7:e2:e9:70,MiFibra-E96E,5,4,-90,1,{'WEP'}
0,44:ff:ba:21:b4:95,MIWIFI_2G_Knpb,5,4,-86,1,"{'WPA/PSK', 'WPA2/PSK'}"
0,48:8d:36:d1:75:60,MiFibra-755E,5,4,-53,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,5,4,-53,1,{'WEP'}
0,04:a2:22:1e:1a:16,MiFibra-1A14,5,4,-81,1,{'WEP'}
0,80:78:71:43:1c:98,MOVISTAR_1C97,5,4,-90,1,{'WPA2/PSK'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,5,4,-65,1,{'WEP'}
0,94:6a:b0:5d:67:3a,MiFibra-6738,5,4,-77,1,{'WPA2/PSK'}
0,78:31:2b:dc:2f:a0,JAZZTEL_xdpk,5,4,-85,1,{'WEP'}
0,44:ff:ba:21:b4:95,MIWIFI_2G_Knpb,5,4,-86,1,"{'WPA/PSK', 'WPA2/PSK'}"
0,48:8d:36:d1:75:60,MiFibra-755E,5,4,-52,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,5,4,-52,1,{'WEP'}
0,04:a2:22:1e:1a:16,MiFibra-1A14,5,4,-80,1,{'WEP'}
0,94:6a:b0:9e:d2:b4,MiFibra-D2B2,5,4,-80,1,{'WPA2/PSK'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,5,4,-62,1,{'WEP'}
0,94:6a:b0:5d:67:3a,MiFibra-6738,5,4,-80,1,{'WPA2/PSK'}
0,48:8d:36:d1:75:60,MiFibra-755E,5,4,-51,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,5,4,-51,1,{'WEP'}
0,04:a2:22:1e:1a:16,MiFibra-1A14,5,4,-80,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,5,4,-58,1,{'WEP'}
0,94:6a:b0:5d:67:3a,MiFibra-6738,5,4,-79,1,{'WPA2/PSK'}
0,48:8d:36:d1:75:60,MiFibra-755E,5,4,-50,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,5,4,-50,1,{'WEP'}
0,04:a2:22:1e:1a:16,MiFibra-1A14,5,4,-80,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,5,4,-56,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,5,4,-48,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,5,4,-45,1,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,5,4,-65,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,5,4,-62,5,{'OPN'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,5,4,-73,5,{'OPN'}
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,5,4,-76,6,{'OPN'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,4,-49,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,5,4,-70,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,5,4,-69,5,{'OPN'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,4,-48,5,{'WEP'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,5,4,-63,5,{'OPN'}
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,5,4,-76,6,{'OPN'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,4,-48,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,5,4,-69,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,5,4,-70,5,{'OPN'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,4,-48,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,5,4,-63,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,5,4,-62,5,{'OPN'}
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,5,4,-73,6,{'OPN'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,4,-47,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,5,4,-71,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,5,4,-70,5,{'OPN'}
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,5,4,-73,6,{'OPN'}
0,ec:f4:51:55:0a:a1,MiFibra-0A9F,5,4,-76,6,{'WEP'}
0,b4:2a:0e:da:00:de,Navi Wifi 2G,5,4,-79,6,"{'WPA/PSK', 'WPA2/PSK'}"
0,e2:41:36:50:0b:68,MOVISTAR_0B68,5,4,-83,6,{'WPA2/PSK'}
0,e2:41:36:8f:97:b0,MOVISTAR_97B0,5,4,-89,6,{'WPA2/PSK'}
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,5,4,-74,6,{'OPN'}
0,e2:41:36:84:12:f8,MOVISTAR_12F8,5,4,-85,6,{'WPA2/PSK'}
0,ec:f4:51:55:0a:a1,MiFibra-0A9F,5,4,-75,6,{'WEP'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,5,4,-79,6,{'WPA2/PSK'}
0,b4:2a:0e:da:00:de,Navi Wifi 2G,5,4,-79,6,"{'WPA/PSK', 'WPA2/PSK'}"
0,8c:0c:a3:37:e2:4c,MOVISTAR_E24C,5,4,-89,6,{'WPA/PSK'}
0,e2:41:36:50:0b:68,MOVISTAR_0B68,5,4,-82,6,{'WPA2/PSK'}
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,5,4,-74,6,{'OPN'}
0,ec:f4:51:55:0a:a1,MiFibra-0A9F,5,4,-77,6,{'WEP'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,5,4,-79,6,{'WPA2/PSK'}
0,e2:41:36:50:0b:68,MOVISTAR_0B68,5,4,-81,6,{'WPA2/PSK'}
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,5,4,-73,6,{'OPN'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,4,-49,5,{'WEP'}
0,ec:f4:51:55:0a:a1,MiFibra-0A9F,5,4,-76,6,{'WEP'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,5,4,-80,6,{'WPA2/PSK'}
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,5,4,-74,6,{'OPN'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,4,-49,5,{'WEP'}
0,b4:2a:0e:da:00:de,Navi Wifi 2G,5,4,-80,6,"{'WPA/PSK', 'WPA2/PSK'}"
0,ec:f4:51:55:0a:a1,MiFibra-0A9F,5,4,-76,6,{'WEP'}
0,c8:b4:22:51:20:2f,MOVISTAR_2020,5,4,-80,9,{'WEP'}
0,74:b5:7e:f2:70:fe,MIWIFI_2G_pvER,5,4,-79,9,{'WPA/PSK'}
0,74:b5:7e:f2:70:fe,MIWIFI_2G_pvER,5,4,-78,9,{'WPA/PSK'}
0,74:b5:7e:f2:70:fe,MIWIFI_2G_pvER,5,4,-75,9,{'WPA/PSK'}
0,00:4a:77:e8:1b:c6,TontoElQueLoLea-2.4G,5,4,-63,11,"{'WPA/PSK', 'WPA2/PSK'}"
0,f4:06:8d:8c:ab:b2,devolo-bb1,5,4,-84,36,{'WPA2/PSK'}
0,b4:2a:0e:da:00:e0,Navi Wifi 5G,5,4,-88,,"{'WPA/PSK', 'WPA2/PSK'}"
0,b4:2a:0e:da:00:e0,Navi Wifi 5G,5,4,-91,,"{'WPA/PSK', 'WPA2/PSK'}"
0,74:b5:7e:f2:70:ff,MIWIFI_5G_pvER,5,4,-84,48,"{'WPA/PSK', 'WPA2/PSK'}"
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,5,4,-71,48,"{'WPA/PSK', 'WPA2/PSK'}"
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,5,4,-71,48,"{'WPA/PSK', 'WPA2/PSK'}"
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,5,4,-71,48,"{'WPA/PSK', 'WPA2/PSK'}"
0,ec:f4:51:55:0a:a2,,5,4,-90,52,{'WPA2/PSK'}
0,44:fe:3b:3e:dc:9a,,5,4,-84,56,{'WPA2/PSK'}
0,44:fe:3b:3e:dc:9a,,5,4,-83,56,{'WPA2/PSK'}
0,48:8d:36:d1:75:60,MiFibra-755E,5,5,-52,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,5,5,-53,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,5,5,-70,1,{'WEP'}
0,44:ff:ba:21:b4:95,MIWIFI_2G_Knpb,5,5,-91,1,"{'WPA/PSK', 'WPA2/PSK'}"
0,48:8d:36:d1:75:60,MiFibra-755E,5,5,-53,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,5,5,-53,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,5,5,-71,1,{'WEP'}
0,48:8d:36:d1:75:60,MiFibra-755E,5,5,-54,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,5,5,-54,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,5,5,-71,1,{'WEP'}
0,48:8d:36:d1:75:60,MiFibra-755E,5,5,-54,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,5,5,-54,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,5,5,-70,1,{'WEP'}
0,48:8d:36:d1:75:60,MiFibra-755E,5,5,-54,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,5,5,-54,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,5,5,-70,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,5,5,-55,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,5,5,-55,1,{'WEP'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,5,-49,5,{'WEP'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,5,-49,5,{'WEP'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,5,-49,5,{'WEP'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,5,-49,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,5,5,-70,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,5,5,-68,5,{'OPN'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,5,-49,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,5,5,-67,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,5,5,-66,5,{'OPN'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,5,-48,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,5,5,-69,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,5,5,-69,5,{'OPN'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,5,-47,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,5,5,-67,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,5,5,-67,5,{'OPN'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,5,-48,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,5,5,-69,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,5,5,-68,5,{'OPN'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,5,-49,5,{'WEP'}
0,ec:f4:51:55:0a:a1,MiFibra-0A9F,5,5,-83,6,{'WEP'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,5,5,-80,6,{'WPA2/PSK'}
0,b4:2a:0e:da:00:de,Navi Wifi 2G,5,5,-79,6,"{'WPA/PSK', 'WPA2/PSK'}"
